paper_id	0	1	2	3	4	5	6	7	8	decision
2lbtqs4enl	5.0	5.0	5.0	8.0	3.0					Unknown
ib482K6HQod	5.0	3.0	8.0	5.0						Unknown
H4xO3doonl-	3.0	6.0	5.0	6.0	5.0					Unknown
U7LLhh3VFxH	3.0	5.0	5.0	5.0						Unknown
JjEtPDn0eRb	8.0	5.0	6.0							Unknown
i2_TvOFmEml	8.0	6.0	6.0	1.0						Unknown
sKHqgFOaFXI	6.0	3.0	5.0	6.0						Unknown
IUGwUr5_9wY	5.0	5.0	3.0							Unknown
mfPEzfKJL4n	3.0	1.0	3.0	3.0	3.0					Unknown
LOTGOB5_Xh2	5.0	3.0	8.0	5.0						Unknown
OjDkC57x5sz	8.0	6.0	5.0	5.0						Unknown
0YYQ_KKsIZ	3.0	3.0	5.0	5.0						Unknown
gncu27b4elL	3.0	3.0	3.0							Unknown
3Bh6sRPKS3J	8.0	5.0	5.0	6.0						Unknown
6f47WT-HtuH	5.0	3.0	3.0	5.0						Unknown
snktGNQb-kD	3.0	5.0	3.0	6.0	5.0					Unknown
nP7f5XW4FVa	5.0	3.0	3.0							Unknown
y_sZyxuuFh3	5.0	6.0	5.0							Unknown
Yt-yM-JbYFO	5.0	6.0	6.0							Unknown
fxC7kJYwA_a	5.0	3.0	8.0	5.0						Unknown
dRjWsd3gwsm	8.0	6.0	5.0							Unknown
9ts90B3xUvP	5.0	3.0	5.0	5.0						Unknown
Ojpb1y8jflw	6.0	6.0	8.0	8.0	3.0					Unknown
05rBhFU3mLX	3.0	6.0	5.0							Unknown
Dvs-a3aymPe	6.0	5.0	8.0	3.0	6.0					Unknown
KLrGlNoxzb4	5.0	3.0	5.0	6.0						Unknown
PcR6Lir5mxu	5.0	3.0	3.0	3.0						Unknown
nI2HmVA0hvt	6.0	3.0	10.0	6.0						Unknown
-kzQHkTvyMg	1.0	8.0	3.0	8.0						Unknown
NSMlX2F21C7	3.0	5.0	5.0	6.0						Unknown
s1KljJpAukm	6.0	6.0	5.0							Unknown
SWPFPk9Tm81	5.0	6.0	5.0	3.0						Unknown
B7gBcrKQCl4	3.0	3.0	3.0							Unknown
mb7VM83DkyC	5.0	8.0	6.0	5.0						Unknown
3_NvTLGjDKy	5.0	3.0	3.0	8.0						Unknown
ZTK3SefE8_Z	6.0	8.0	8.0	8.0						Unknown
-AdWUM183OU	5.0	5.0	6.0	3.0	5.0					Unknown
hTCBqt7pgxf	3.0	5.0	3.0	6.0						Unknown
arg1dQSS6Mh	3.0	5.0	3.0							Unknown
Bd7GueaTxUz	8.0	8.0	5.0	8.0						Unknown
0jxPyVWmiiF	5.0	8.0	8.0	8.0						Unknown
dj_U5MZDia6	3.0	3.0	3.0	3.0						Unknown
j83rZLZgYBv	5.0	5.0	5.0	5.0	3.0					Unknown
jotL-ImpbF	3.0	3.0	5.0	3.0						Unknown
zOHQGKO3WGY	5.0	3.0	5.0	5.0						Unknown
HiuupcGa-0g	8.0	6.0	3.0	3.0						Unknown
yf8TiD7HpAN	5.0	3.0	5.0	5.0						Unknown
9AuIMiZhkL2	6.0	5.0	5.0	5.0						Unknown
sO1QiAftQFv	6.0	6.0	6.0	5.0						Unknown
ZpiJj-PliJs	6.0	6.0	3.0	3.0						Unknown
NhR0jUSuelq	6.0	5.0	3.0	3.0						Unknown
xjxUjHa_Wpa	6.0	8.0	5.0	5.0						Unknown
_CDixzkzeyb	8.0	6.0	8.0	8.0						Unknown
NgEuFT-SIgI	3.0	3.0	5.0	5.0						Unknown
Q-WfHzmiG9m	3.0	6.0	6.0	5.0						Unknown
55Eet8WGJTv	3.0	5.0	5.0							Unknown
3lge0p5o-M-	10.0	8.0	5.0	8.0						Unknown
uagC-X9XMi8	6.0	3.0	6.0	6.0						Unknown
u9sFrzSBRK8	5.0	3.0	3.0	5.0						Unknown
_QLsH8gatwx	6.0	8.0	6.0							Unknown
akk2jh4nMN7	6.0	5.0	3.0							Unknown
2nLeOOfAjK	8.0	5.0	5.0	8.0						Unknown
7frgl8pKJpY	6.0	3.0	3.0	5.0						Unknown
A6MliD2e5Xp	5.0	6.0	3.0	3.0						Unknown
WyXH_H0Pdtv	3.0	8.0	3.0							Unknown
9_pgtXEB652	3.0	5.0	5.0	3.0						Unknown
ymFhZxw70uz	8.0	8.0	5.0							Unknown
LGkmUauBUL	3.0	6.0	8.0	5.0						Unknown
fKuGCzLoje	5.0	3.0	6.0	3.0						Unknown
TXH64IwWgS	3.0	3.0	6.0	3.0						Unknown
ytLA65K3xJ	5.0	1.0	3.0							Unknown
_bP-uQzQ1T	3.0	5.0	5.0	3.0						Unknown
1-B8dz847_	3.0	6.0	6.0							Unknown
4JoV9g5R1M	5.0	5.0	3.0	5.0						Unknown
v61jhmI2zz	5.0	6.0	6.0	3.0						Unknown
zaEiQ2dgLv	5.0	6.0	3.0	3.0						Unknown
F5uYcwABMu	5.0	6.0	3.0	5.0						Unknown
-XC_lMynIT	3.0	6.0	5.0							Unknown
cwf7nnoK5o	6.0	5.0	3.0	8.0						Unknown
lRdhvzMpVYV	5.0	6.0	6.0	8.0						Unknown
7L2mgi0TNEP	3.0	5.0	5.0	8.0	6.0					Unknown
w4eQcMZsJa	5.0	6.0	8.0							Unknown
WFBksaezAs	8.0	5.0	5.0	8.0	5.0					Unknown
cKAhbE-woN	3.0	5.0	3.0	5.0						Unknown
rFQfjDC9Mt	6.0	3.0	6.0	6.0						Unknown
rPqxwpEm7M	5.0	6.0	3.0	8.0						Unknown
pfuqQQCB34	8.0	6.0	5.0	1.0	5.0					Unknown
kzqRIEHBgH	5.0	3.0	5.0	6.0						Unknown
4RwkbKZhGV	3.0	5.0	6.0	3.0						Unknown
x8NPd0MFTf	5.0	5.0	5.0	3.0						Unknown
O8EK-eWjUm	3.0	5.0	6.0	6.0						Unknown
3vOtC1t1kF	5.0	5.0	5.0	3.0	6.0					Unknown
XwR41dpign	3.0	5.0	5.0	3.0						Unknown
3eQEil044E	5.0	5.0	5.0	5.0						Unknown
yCtxVkTaXg	5.0	3.0	6.0	6.0						Unknown
jSXsRwdux_	5.0	3.0	5.0							Unknown
tF_iDkYA_Z5	6.0	5.0	5.0	3.0	6.0					Unknown
gPgI6mStqTc										Unknown
BGvOEUEMBzE	5.0	3.0	5.0							Unknown
btmflCmNxDl	6.0	6.0	5.0	1.0						Unknown
Sc3Ylriwp4	6.0	5.0	3.0	5.0	8.0					Unknown
9KmnrUpU2DG	3.0	6.0	3.0							Unknown
m1oqEOAozQU	10.0	8.0	8.0	8.0						Unknown
kv6N5B_5gx	3.0	3.0	3.0	3.0						Unknown
Nk2pDtuhTq	6.0	8.0	6.0	6.0						Unknown
7_3oRsaogr	5.0	6.0	5.0	3.0						Unknown
UgLKEBoE3QP	5.0	5.0	6.0	3.0						Unknown
AGLG_ncNp0X	1.0	3.0	3.0							Unknown
vny63BYDCS	6.0	3.0	6.0	3.0						Unknown
aGkxJtOxKx	3.0	6.0	5.0							Unknown
sQ0TzsZTUn	5.0	3.0	5.0							Unknown
HBLr-G1Zpn	3.0	5.0	5.0							Unknown
5iqzNK-Qeb	3.0	6.0	5.0	8.0						Unknown
qr0EbR8lH5	5.0	5.0	3.0	5.0						Unknown
gaIMkuIFwCG	1.0	5.0	6.0							Unknown
e9-w5aLkZM	3.0	6.0	5.0	3.0						Unknown
6RWJe6lPbQ	6.0	5.0	3.0							Unknown
kcemndN1Tw	3.0	6.0	3.0	3.0						Unknown
e1WfacHtbj	5.0	5.0	3.0	6.0						Unknown
cRxYWKiTan										Unknown
rEKl9rzR7S	3.0	5.0	3.0							Unknown
e20T84suZx	5.0	3.0	5.0	1.0						Unknown
NWZOL5kZv6	3.0	5.0	3.0							Unknown
l4f-zJqY2s	5.0	5.0	6.0							Unknown
snjmwYRuqh	1.0	3.0	5.0	3.0						Unknown
RtB4CXS1Jxv	6.0	3.0	3.0	6.0						Unknown
4PJUBT9f2Ol	6.0	8.0	6.0	5.0						Unknown
Ubc74gTVo3	8.0	8.0	5.0							Unknown
JTGimap_-F	6.0	8.0	6.0	5.0						Unknown
XtRJsuVsLU	3.0	5.0	6.0	3.0						Unknown
6OxI4WqGr6	6.0	3.0	5.0							Unknown
UROBiQEOLP	5.0	8.0	5.0							Unknown
94WEPuo8D_a	6.0	6.0	5.0	6.0						Unknown
lNQAXpf7rGu	3.0	3.0	5.0							Unknown
ezgCdnzApo	10.0	3.0	3.0							Unknown
EJPWfoJRba	5.0	6.0	3.0	6.0						Unknown
VgCqZL_N0a	5.0	5.0	6.0	5.0						Unknown
MQ2IvNeZJD	1.0	3.0	6.0	8.0						Unknown
4oYUGeGBPm	8.0	5.0	6.0	5.0						Unknown
09hVcSDkea	5.0	5.0	6.0	8.0	5.0	6.0				Unknown
sd90a2ytrt	3.0	5.0	6.0							Unknown
8E5Yazboyh	6.0	6.0	8.0	5.0	6.0	6.0				Unknown
iV0r9898C-	6.0	3.0	5.0	5.0						Unknown
EA6YF_qwVe	5.0	3.0	5.0	3.0	8.0	5.0				Unknown
UrEwJebCxk	6.0	6.0	6.0							Unknown
0uRm1YmFTu	6.0	5.0	5.0	5.0						Unknown
iZ3Qo_akPA	6.0	5.0	5.0							Unknown
ivwZO-HnzG_	3.0	8.0	6.0	8.0						Unknown
_p6enPE4Xa	3.0	5.0	5.0	3.0						Unknown
g2oB_k-18b	5.0	8.0	6.0	5.0						Unknown
hT4qiZK0Iv	5.0	3.0	5.0	6.0						Unknown
r6a21wSch9p	6.0	5.0	3.0							Unknown
o8xdgmwCP8l	8.0	6.0	3.0	5.0						Unknown
h2L7xRNh7n_	3.0	3.0	3.0							Unknown
UvlCVoLV1i	3.0	3.0	3.0							Unknown
42Xu5gudPL	3.0	3.0	6.0	3.0						Unknown
-vKlt84fHs	6.0	3.0	8.0	5.0						Unknown
Iwq3HPz96O	3.0	6.0	5.0	5.0						Unknown
IVE5g1af87	6.0	5.0	5.0	6.0						Unknown
1T853KDY3t	6.0	3.0	3.0							Unknown
Z7d-t6wbNy	3.0	5.0	1.0							Unknown
7ks5PS09q1	5.0	3.0	3.0	5.0						Unknown
qPI2SzRjA3	5.0	6.0	3.0							Unknown
fxjzKOdw9wb	8.0	8.0	6.0	6.0						Unknown
6KYPBGeYxv	5.0	3.0	3.0							Unknown
Y3McfgrhX5	3.0	5.0	5.0	1.0						Unknown
4vfv4GDG6G	6.0	5.0	5.0							Unknown
ykql_wKavL	3.0	3.0	6.0							Unknown
5-3YJbVPp6m	8.0	6.0	5.0							Unknown
Ur_qORZ6-9R	3.0	3.0	6.0	5.0	3.0					Unknown
AwWaBXLIJE	5.0	6.0	5.0	6.0						Unknown
_G7dzxxSKM	3.0	3.0	3.0							Unknown
sP0p5S-gZ2	3.0	6.0	3.0	3.0						Unknown
DL8dTTvCpU	3.0	5.0	5.0	5.0	6.0					Unknown
a30kyHbuXfI	5.0	6.0	3.0	6.0						Unknown
BMsqS_XALQU	3.0	5.0	3.0	3.0						Unknown
tkwP32nsEq	8.0	6.0	8.0	5.0						Unknown
EpvL_FaLtw	3.0	5.0	5.0	3.0						Unknown
zQWqV2tzDv										Unknown
dfDv0WU853R	5.0	6.0	5.0	8.0						Unknown
CGBCTp2M6lA	8.0	3.0	6.0							Unknown
13rQhx37o3u	3.0	5.0	5.0	3.0						Unknown
RVgssxlEVfl	5.0	3.0	5.0							Unknown
5m_3whfo483	5.0	6.0	5.0							Unknown
P44WPn1_aJV	6.0	3.0	6.0							Unknown
g9VAye0eIKO	6.0	3.0	5.0							Unknown
PXRN-uxHoIE	6.0	3.0	5.0	8.0						Unknown
G1H4NSATlr	5.0	8.0	8.0	3.0	8.0					Unknown
DWn1TEb2fK	8.0	5.0	6.0							Unknown
4gUIeq2lyM	3.0	3.0	6.0	6.0						Unknown
kJWcI39kXY	6.0	5.0	5.0	6.0						Unknown
pYC3W83uwm	3.0	5.0	5.0	6.0						Unknown
xZD10GhCvM	8.0	3.0	6.0							Unknown
gsU2MKneFy	5.0	3.0	5.0	3.0						Unknown
lc8asG5NwF	8.0	3.0	3.0							Unknown
xWFguIF_hG	5.0	5.0	5.0							Unknown
amyZRbMrUA	5.0	3.0	8.0	8.0						Unknown
sbS10BCtc7	6.0	5.0	6.0	6.0						Unknown
dSYkYNNZkV	5.0	6.0	8.0	5.0						Unknown
5s2v_0F7MG	5.0	6.0	5.0	5.0						Unknown
0tiMn18oNd	3.0	3.0	6.0	3.0						Unknown
FOeVcSmRAeQ	5.0	3.0	5.0	5.0						Unknown
ltWade-cpK	5.0	5.0	5.0	8.0						Unknown
9irBKvxsw9	3.0	6.0	5.0	6.0						Unknown
JXkz3zm8gJ	5.0	5.0	8.0	5.0						Unknown
BeI1fdNH_X	5.0	6.0	3.0	6.0						Unknown
CtR4H2enl90	8.0	3.0	3.0	5.0						Unknown
xxhl7l64Nsz	1.0	3.0	3.0							Unknown
NxnYzayR2CW	3.0	5.0	5.0	8.0						Unknown
hlsu-HrU7ON	5.0	5.0	3.0	8.0						Unknown
1FVv8PS8LYW	5.0	3.0	5.0	5.0						Unknown
_-FN9mJsgg	5.0	3.0	6.0	8.0						Unknown
xeg2fW5E2l3	6.0	5.0	8.0	5.0	5.0	3.0	8.0			Unknown
zH9GcZ3ZGXu	5.0	5.0	3.0	3.0						Unknown
ItUvrU0dQpC	3.0	3.0	3.0	3.0						Unknown
xQAjSr64PTc	5.0	6.0	6.0	5.0						Unknown
dqITIpZ5Z4b	8.0	8.0	6.0							Unknown
40RNVzSoCqD	5.0	3.0	5.0							Unknown
DWDPhB6Hi7k	3.0	3.0	3.0							Unknown
lj1Eb1OPeNw	8.0	5.0	3.0							Unknown
7d-g8KozkiE	5.0	6.0	8.0							Unknown
b0UksKFcTOL	6.0	5.0	5.0							Unknown
TtMJJWG_J1j	5.0	8.0	5.0	3.0						Unknown
O0sS_cujvV0	6.0	5.0	5.0	6.0						Unknown
inU2quhGdNU	6.0	6.0	3.0	8.0						Unknown
aKK-Dhm3O4	6.0	3.0	5.0	3.0						Unknown
QzbKH8nNq_V	5.0	3.0	8.0	5.0						Unknown
9sPDt0z3oL4	3.0	6.0	6.0							Unknown
w_Pz9Z3DOB6	5.0	3.0	6.0	3.0						Unknown
yvF7mAuWv3z	5.0	5.0	3.0	6.0						Unknown
XGHRFuJ_ue-	6.0	5.0	6.0	5.0	3.0					Unknown
P8DHF1Y_dph	3.0	6.0	5.0	8.0						Unknown
8U4joMeLRF	5.0	6.0	5.0	6.0						Unknown
idY99Ugd5ek	3.0	1.0	6.0	1.0						Unknown
FwlV6h4KxVE	5.0	6.0	6.0							Unknown
UiaUEICawgw	6.0	6.0	5.0							Unknown
OxNQXyZK-K8	8.0	6.0	5.0	6.0						Unknown
uwBUzlm0GS	5.0	3.0	1.0							Unknown
tZmqS73_07	8.0	6.0	5.0							Unknown
N5fNFLO_MyD	3.0	3.0	3.0							Unknown
v8Mi8KU6056	6.0	8.0	3.0	5.0	5.0					Unknown
_2bDpAtr7PI	8.0	5.0	8.0	6.0						Unknown
1ndyt02WPo	3.0	3.0	3.0	3.0						Unknown
o3yygm3lnzS	6.0	10.0	8.0	6.0						Unknown
TkSRbrUjQf3	3.0	6.0	3.0	5.0						Unknown
lbzA07xjED	3.0	5.0	6.0	5.0						Unknown
51GXyzOKOp	6.0	8.0	6.0	6.0						Unknown
lV0fWRDJwR	5.0	5.0	5.0							Unknown
zt53IDUR1U	6.0	8.0	6.0							Unknown
pBaSwBkHBE	3.0	5.0	6.0							Unknown
ZPtEyovpo6	8.0	8.0	3.0	3.0						Unknown
LTvSyvRaJO	5.0	3.0	3.0	5.0	5.0					Unknown
jh1nCir1R3d	6.0	3.0	6.0	5.0						Unknown
CUOaVn6mYEj	6.0	5.0	8.0	6.0						Unknown
rUxKM6u8WER	6.0	5.0	5.0	5.0	5.0					Unknown
u89Eq-_3oE4	5.0	6.0	8.0	3.0						Unknown
nUsP9lFADUF	6.0	6.0	8.0	5.0						Unknown
NO0ThzteQdI	6.0	6.0	6.0	3.0						Unknown
-59_mb1lOf4	3.0	3.0	3.0	3.0						Unknown
9X-hgLDLYkQ	3.0	6.0	6.0	8.0						Unknown
bBpT6dEjeRG	6.0	5.0	8.0							Unknown
aqP3WFwMPbe	5.0	5.0	5.0							Unknown
VN6MxIRez-c	3.0	3.0	3.0	3.0						Unknown
QHiuyzE69Bx	5.0	5.0	3.0							Unknown
BsxMeLGAmU	5.0	5.0	3.0							Unknown
1UbNwQC89a	6.0	5.0	6.0	6.0	3.0					Unknown
QwKvL6wC8Yi	5.0	5.0	6.0	5.0						Unknown
frwz3TheDeH	5.0	3.0	3.0	3.0						Unknown
Iki4ufHeEGN	5.0	3.0	5.0							Unknown
cIFtriyX6on										Unknown
OM7doLjQbOQ	5.0	8.0	3.0	6.0						Unknown
x0BPR9iXc1	6.0	5.0	3.0							Unknown
iP77_axu0h3	6.0	5.0	3.0	5.0	6.0					Unknown
gUZWOE42l6Q	5.0	5.0	5.0	8.0	5.0					Unknown
fGm87trHel_	5.0	6.0	5.0	6.0						Unknown
yFuHxmSwGus	3.0	5.0	3.0	3.0						Unknown
C9sU3Tnnki8	6.0	5.0	6.0							Unknown
vT2OIobt3pQ	5.0	3.0	5.0							Unknown
TTMyoOdB9hZ	6.0	6.0	3.0	5.0						Unknown
79xEHFvjx9p	3.0	1.0	3.0	1.0						Unknown
VGI9dSmTgPF	5.0	6.0	5.0	6.0						Unknown
V9ppvImFso_	3.0	3.0	3.0							Unknown
K8oz8DyuJD	5.0	6.0	5.0							Unknown
vCVTZYFcmCm	3.0	5.0	5.0	5.0						Unknown
GUSf17i8RMZ	6.0	6.0	6.0							Unknown
XFSCKELP3bp	8.0	6.0	8.0	3.0						Unknown
AO8F51yRk67	8.0	3.0	8.0	3.0						Unknown
OhUAblg27z	8.0	5.0	5.0	6.0						Unknown
1PL1NIMMrw	10.0	6.0	6.0	5.0						Unknown
QVcDQJdFTG	5.0	6.0	8.0	5.0						Unknown
ckIyo92KL6	5.0	5.0	5.0	6.0						Unknown
oWjudQ3w2y	6.0	5.0	3.0							Unknown
Hq16Jk2bVlp	5.0	8.0	5.0							Unknown
zNQ0IywxSuU	3.0	1.0	1.0							Unknown
a_yFkJ4-uEK	5.0	5.0	5.0	6.0	3.0					Unknown
SEfxlDwL7fR	6.0	6.0	3.0	3.0						Unknown
pgU3k7QXuz0	5.0	3.0	8.0	6.0						Unknown
SXZr8aDKia	8.0	5.0	5.0	8.0						Unknown
E3ip6qBLF7	6.0	5.0	6.0	8.0						Unknown
zgWbA-AecP	3.0	5.0	3.0	6.0						Unknown
9xlU4lhri9	5.0	5.0	5.0							Unknown
44GCcwJ5X2	1.0	5.0	3.0	1.0						Unknown
N-S6pJrlkK	6.0	8.0	5.0	3.0						Unknown
9wx-QXt-JaN	3.0	5.0	5.0	3.0						Unknown
JwUmXwqXhr	5.0	5.0	5.0	6.0						Unknown
917v6o8fO7	5.0	5.0	6.0							Unknown
FKXVK9dyMM	8.0	5.0	8.0	5.0						Unknown
i7hWcu3t0S	5.0	6.0	6.0	3.0						Unknown
9dFQcu9vmX	6.0	5.0	6.0							Unknown
HgQR0mXQ1_a	6.0	5.0	6.0							Unknown
zJXg_Wmob03	6.0	8.0	6.0							Unknown
XIzO8zr-WbM	6.0	6.0	6.0	3.0						Unknown
YDJRFWBMNby	6.0	3.0	5.0							Unknown
gLl0fZQo6Vu	6.0	5.0	3.0	5.0	8.0					Unknown
HnSceSzlfrY	5.0	6.0	5.0	5.0						Unknown
hQ4K9Bf4G2B	8.0	5.0	3.0							Unknown
h5z_RaWLdG1	5.0	6.0	5.0							Unknown
NTTc8wZktaT	3.0	3.0	3.0							Unknown
PxwqKdOshWI	5.0	3.0	8.0							Unknown
WW7BJ15ivoo	5.0	5.0	3.0	3.0						Unknown
gnULZPMCPz	5.0	6.0	3.0							Unknown
c7rM7F7jQjN	8.0	8.0	3.0	5.0						Unknown
lUr4FoC1wCx	3.0	5.0	5.0							Unknown
uFWSIObdx5H	3.0	3.0	6.0	3.0						Unknown
h3vfP9ASoXEK	6.0	3.0	8.0	6.0						Unknown
o0LFPcoFKnr	8.0	6.0	8.0							Unknown
tQG-o3SeipT	6.0	8.0	5.0							Unknown
p8ZiYjVPk8g	3.0	1.0	1.0	3.0						Unknown
jlAjNL8z5cs	8.0	6.0	6.0	5.0						Unknown
j6sAOkvn4GI	3.0	6.0	6.0	3.0						Unknown
IrUFsuTxVfY	3.0	6.0	5.0	3.0						Unknown
gEvzRWqFoCO	6.0	5.0	6.0	6.0						Unknown
j9m-mVnndbm	5.0	6.0	5.0	5.0	5.0					Unknown
H-VlwsYvVi	5.0	5.0	6.0	5.0						Unknown
tCPheuUFBC	1.0	1.0	5.0							Unknown
0bLE93R9d0O	6.0	5.0	5.0	5.0						Unknown
YCMKCwN4PQw	8.0	8.0	3.0							Unknown
sKD1LojqWYR	5.0	5.0	6.0	6.0						Unknown
4D4TSJE6-K	6.0	5.0	5.0	6.0						Unknown
3yJ-hcJBqe	6.0	6.0	6.0	5.0						Unknown
w0QXrZ3N-s	6.0	5.0	6.0							Unknown
vbnxKVZDr4	5.0	5.0	6.0							Unknown
nZGu4Ltnl5	3.0	3.0	5.0	5.0						Unknown
COZDy0WYGg	6.0	8.0	6.0							Unknown
0VhwJYrZew	6.0	5.0	5.0	8.0	6.0					Unknown
YfSFF4WaTj	6.0	5.0	3.0	6.0						Unknown
5HLoTvVGDe	6.0	10.0	5.0	5.0						Unknown
wFOGJB88Y5	5.0	6.0	3.0							Unknown
1bLT3dGNS0	5.0	6.0	5.0							Unknown
6Fq1-57gff	8.0	6.0	3.0	8.0						Unknown
4fZc_79Lrqs	5.0	6.0	5.0							Unknown
boik01yhssB	5.0	5.0	6.0	6.0						Unknown
yxj33c6NuX	3.0	6.0	5.0							Unknown
cuZNcYohQCX	5.0	6.0	3.0	3.0						Unknown
oHBgj83w1MB	5.0	6.0	3.0	5.0						Unknown
NT51Ty0-Bfu	3.0	6.0	6.0							Unknown
cFuMmbWiN6	5.0	6.0	8.0	6.0						Unknown
o8g9WfWDTF	3.0	3.0	5.0	3.0						Unknown
0DTpO6lLIN	5.0	3.0	3.0	3.0						Unknown
99RpBVpLiX	8.0	8.0	6.0	3.0						Unknown
WmIwYTd0YTF	5.0	8.0	5.0							Unknown
NzcUQuhEGef	3.0	8.0	3.0	5.0						Unknown
m3twGT2bAug	8.0	5.0	6.0	6.0						Unknown
4xzk3zGtz1h	5.0	5.0	3.0							Unknown
Y6Gs9DdZGj5	5.0	8.0	6.0	3.0						Unknown
0W1TQ_hoMFN	3.0	6.0	8.0	3.0						Unknown
X9yCkmT5Qrl	5.0	8.0	5.0	3.0	6.0					Unknown
Jqas82UP428	5.0	5.0	5.0							Unknown
J9Z3MlnPU_f	3.0	3.0	3.0	5.0						Unknown
bzpCoHn1Vc_	3.0	5.0	6.0	3.0						Unknown
OJ8aSjCaMNK	8.0	8.0	6.0							Unknown
7P_yIFi6zaA	3.0	3.0	3.0	5.0						Unknown
_tIZQEMcWyv	3.0	1.0	1.0							Unknown
8qjSA5QACb40	8.0	6.0	5.0	8.0						Unknown
yPQoijKtdHO	5.0	5.0	3.0							Unknown
gxq1n1f0c7l	5.0	6.0	3.0							Unknown
uHaWaNhCvZD	6.0	8.0	8.0	6.0						Unknown
fR_0uObMTjG	5.0	3.0	3.0	5.0	3.0					Unknown
wOzKzPf6BBv	6.0	8.0	5.0	5.0						Unknown
KkI8sjKqtnV	3.0	3.0	5.0	3.0						Unknown
kKF8_K-mBbS	3.0	10.0	8.0	3.0						Unknown
WdN2gD6EsXm	5.0	5.0	6.0							Unknown
am22IukDiKf	8.0	6.0	5.0	3.0						Unknown
lGh3JsP0j7k	5.0	3.0	3.0	3.0						Unknown
vEAHushUBGc	3.0	3.0	3.0	3.0						Unknown
iA8XoWjDeGK	6.0	5.0	5.0	6.0						Unknown
yLzLfM-Esnu	3.0	6.0	6.0	6.0						Unknown
B7HJ9KLFV9U	5.0	5.0	3.0							Unknown
yYbhKqdi7Hz	8.0	6.0	6.0	8.0						Unknown
dZaYbIIW9Cu	3.0	3.0	1.0							Unknown
78xgBm6ckZr	5.0	6.0	8.0							Unknown
8sSnD78NqTN	8.0	5.0	5.0	5.0						Unknown
AdPJb9cud_Y	5.0	3.0	8.0	5.0						Unknown
Pe7R48fCkM_	5.0	5.0	5.0	6.0						Unknown
Refb0S-paCx	3.0	3.0	3.0	3.0						Unknown
Xl5Wwp495iC	3.0	3.0	8.0	3.0	3.0					Unknown
6i6ajdIinJm	3.0	3.0	6.0	3.0						Unknown
Z4QNXXyLhGN	6.0	5.0	8.0	6.0						Unknown
TJ2nxciYCk-	6.0	5.0	8.0	5.0	8.0					Unknown
I_IJf5oDRo	5.0	5.0	5.0							Unknown
3OR2tbtnYC-	6.0	8.0	6.0							Unknown
XEQ2pdweH9q	3.0	3.0	6.0	3.0						Unknown
3IFO8Jii0vI	5.0	6.0	6.0							Unknown
TTSyyMBNUjd	5.0	5.0	3.0	3.0						Unknown
3YjQfCLdrzz	6.0	6.0	8.0	5.0						Unknown
JIl_kij_aov	6.0	6.0	5.0	6.0	5.0					Unknown
SmjW4kKLjuU	3.0	1.0	6.0							Unknown
WUs4tNgcBYe	3.0	3.0	8.0	3.0						Unknown
IUXAo-N9AGh	5.0	3.0	5.0							Unknown
9jXqR128vKs	6.0	3.0	5.0	6.0						Unknown
cDYRS5iZ16f	6.0	6.0	6.0	8.0						Unknown
3OaBBATwsvP	8.0	6.0	6.0							Unknown
3ly9cG9Ql9h	6.0	3.0	3.0	6.0						Unknown
7kpmIkHVpHu	5.0	5.0	3.0	5.0						Unknown
8JCg5xJCTPR	8.0	8.0	5.0	8.0						Unknown
83xscrmnw6Q	3.0	5.0	5.0	3.0						Unknown
E4-uRvmKkeB	3.0	5.0	3.0	3.0						Unknown
TntbHxxGd6j	5.0	3.0	6.0	5.0						Unknown
vm3jAx_pLCV	5.0	5.0	5.0	5.0						Unknown
hQwb-lbM6EL	8.0	8.0	6.0	6.0						Unknown
A7v2DqLjZdq	8.0	6.0	6.0	3.0						Unknown
g4JB0ksCrKe	3.0	5.0	3.0	5.0						Unknown
QTbAoQ5yMCg	5.0	3.0	6.0	5.0						Unknown
8gU_8IdHN9g	5.0	3.0	6.0							Unknown
4-aEhZnvNnk	5.0	3.0	3.0	3.0						Unknown
5g4FC-SHkaV	3.0	6.0	6.0	6.0						Unknown
ZhuXksSJYWn	8.0	5.0	5.0	5.0						Unknown
ySQeVdXOcx0	5.0	3.0	6.0							Unknown
8WTAh0tj2jC	5.0	6.0	3.0	6.0	8.0					Unknown
UFKW7EVrJAm	6.0	5.0	8.0	3.0						Unknown
6JMXLWX68Kj	5.0	6.0	8.0							Unknown
b0JxQC7JLWh	6.0	5.0	5.0	8.0						Unknown
81VJDmOE2ol	3.0	8.0	6.0	6.0						Unknown
hXsBCVNJu_v	3.0	5.0	6.0							Unknown
eG14tR9lssZ	3.0	5.0	3.0							Unknown
Yo06F8kfMa1	5.0	5.0	8.0	6.0						Unknown
C__2aUY0_3w	6.0	5.0	6.0	3.0						Unknown
q89i5jKql38	8.0	3.0	3.0							Unknown
z7FfWq2iaW4	3.0	3.0	5.0							Unknown
E01k9048soZ	8.0	8.0	6.0	8.0						Unknown
3k5CUGDLNdd	6.0	6.0	8.0	8.0						Unknown
RgUPdudkWlN	5.0	5.0	8.0	5.0	6.0					Unknown
DBMttEEoLbw	5.0	6.0	6.0							Unknown
9qgOs_IwRS3	5.0	5.0	3.0							Unknown
ltCuqJpZl7S	3.0	5.0	8.0	5.0						Unknown
dYQnWPqCCAs	5.0	3.0	6.0	5.0						Unknown
70BaDC5ceIO	8.0	6.0	5.0	3.0						Unknown
